시,지역명,법정동,단지명,금액_만원,전용면적,층,건축년도,거래년,거래월,거래일,거래일자,거래년월,거래유형,매수자,매도자,지역코드,지번
화성시,화성시,새솔동,더펠리체휴먼빌,52000,84.9699,4,2018,2025,6,7,2025-06-07,2025-06,중개거래,개인,개인,41591,23
화성시,화성시,남양읍 남양리,동광뷰엘,40500,82.3822,7,2018,2025,6,6,2025-06-06,2025-06,중개거래,개인,개인,41591,2235
화성시,화성시,남양읍 남양리,대광파인밸리,20000,59.65,1,2003,2025,6,2,2025-06-02,2025-06,중개거래,개인,개인,41591,2001
화성시,화성시,향남읍 행정리,신영지웰,55500,118.2798,11,2008,2025,6,4,2025-06-04,2025-06,중개거래,개인,개인,41591,492
화성시,화성시,남양읍 남양리,e편한세상남양뉴타운,38500,75.9812,3,2022,2025,6,6,2025-06-06,2025-06,중개거래,개인,개인,41591,2195
화성시,화성시,남양읍 남양리,화성남양시티프라디움3차아파트,37500,82.1672,12,2019,2025,6,5,2025-06-05,2025-06,중개거래,개인,개인,41591,2251
화성시,화성시,남양읍 남양리,화성남양시티프라디움3차아파트,40000,82.1672,12,2019,2025,6,5,2025-06-05,2025-06,중개거래,개인,개인,41591,2251
화성시,화성시,새솔동,송산그린시티반도유보라아이비파크,50500,84.7916,6,2018,2025,6,4,2025-06-04,2025-06,중개거래,개인,개인,41591,22
화성시,화성시,향남읍 행정리,향남시범넓은들마을에일린의뜰,38000,84.9505,9,2008,2025,6,2,2025-06-02,2025-06,중개거래,개인,개인,41591,441
화성시,화성시,남양읍 남양리,남양우림,27800,84.327,7,2001,2025,7,16,2025-07-16,2025-07,중개거래,개인,개인,41591,415
화성시,화성시,새솔동,송산그린시티반도유보라아이비파크,51500,84.9585,16,2018,2025,7,17,2025-07-17,2025-07,중개거래,개인,개인,41591,22
화성시,화성시,향남읍 장짐리,장짐마을신성발안2차미소지움A,28000,84.9394,15,2007,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,410
화성시,화성시,향남읍 장짐리,장짐마을신성발안미소지움,27500,84.9866,13,2005,2025,7,31,2025-07-31,2025-07,중개거래,개인,개인,41591,409
화성시,화성시,남양읍 남양리,시티프라디움1차아파트,39000,84.9938,12,2018,2025,7,30,2025-07-30,2025-07,중개거래,개인,개인,41591,2312
화성시,화성시,향남읍 행정리,살구꽃마을대방노블랜드,40000,84.97,11,2008,2025,7,30,2025-07-30,2025-07,중개거래,개인,개인,41591,485
화성시,화성시,남양읍 남양리,푸르뫼금강에스쁘아,21300,82.692,2,2004,2025,7,31,2025-07-31,2025-07,중개거래,개인,개인,41591,2005
화성시,화성시,송산면 사강리,화성사강영도엘리시아,20000,55.16,16,2019,2025,7,29,2025-07-29,2025-07,직거래,개인,개인,41591,693-1
화성시,화성시,남양읍 남양리,남양아이파크,32000,84.9037,9,2009,2025,7,28,2025-07-28,2025-07,직거래,개인,개인,41591,2048
화성시,화성시,우정읍 조암리,화성조암한라비발디,29200,84.9078,2,2012,2025,7,31,2025-07-31,2025-07,중개거래,개인,개인,41591,791
화성시,화성시,남양읍 남양리,남양우림,17000,59.171,1,2001,2025,7,26,2025-07-26,2025-07,중개거래,개인,개인,41591,415
화성시,화성시,향남읍 하길리,모아미래도에듀파크서봉마을4단지,47500,84.9915,12,2018,2025,7,18,2025-07-18,2025-07,중개거래,개인,개인,41591,1515
화성시,화성시,향남읍 장짐리,장짐마을신성발안2차미소지움A,26000,84.9394,3,2007,2025,7,18,2025-07-18,2025-07,중개거래,개인,개인,41591,410
화성시,화성시,새솔동,송산신도시대방노블랜드더센트럴3차,54000,73.9069,8,2019,2025,7,29,2025-07-29,2025-07,중개거래,개인,개인,41591,13
화성시,화성시,향남읍 상신리,한양수자인디에스티지,44500,66.7746,7,2024,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,1349
화성시,화성시,새솔동,송산그린시티6차NOBLELAND스타빌리지,61000,84.9983,15,2021,2025,7,23,2025-07-23,2025-07,중개거래,개인,개인,41591,5
화성시,화성시,향남읍 행정리,살구꽃마을대방노블랜드,38000,84.97,5,2008,2025,7,22,2025-07-22,2025-07,중개거래,개인,개인,41591,485
화성시,화성시,우정읍 조암리,금광포란재(우정읍 조암리),16000,59.94,20,2000,2025,7,23,2025-07-23,2025-07,중개거래,개인,개인,41591,484-1
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스3단지,44800,75.7994,21,2023,2025,7,23,2025-07-23,2025-07,중개거래,개인,개인,41591,1573
화성시,화성시,향남읍 행정리,향남시범살구꽃마을풍림아이원,33000,84.9524,1,2008,2025,7,25,2025-07-25,2025-07,중개거래,개인,개인,41591,480
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),26000,73.611,13,2006,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,305
화성시,화성시,남양읍 신남리,대광파인밸리골드,25000,84.305,5,2004,2025,7,29,2025-07-29,2025-07,중개거래,개인,개인,41591,1563
화성시,화성시,남양읍 남양리,남양뉴타운양우내안애1차,35700,69.8681,12,2016,2025,7,14,2025-07-14,2025-07,중개거래,개인,개인,41591,2299
화성시,화성시,남양읍 남양리,대광파인밸리,23600,59.65,14,2003,2025,7,30,2025-07-30,2025-07,중개거래,개인,개인,41591,2001
화성시,화성시,새솔동,금강펜테리움센트럴파크송산,53800,84.34,6,2019,2025,7,24,2025-07-24,2025-07,중개거래,개인,개인,41591,19
화성시,화성시,남양읍 남양리,남양우림필유아파트,36500,101.209,4,2009,2025,7,14,2025-07-14,2025-07,중개거래,개인,개인,41591,2047
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스3단지,45000,75.7994,9,2023,2025,7,2,2025-07-02,2025-07,중개거래,개인,개인,41591,1573
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),30000,84.494,16,2006,2025,7,29,2025-07-29,2025-07,중개거래,개인,개인,41591,305
화성시,화성시,향남읍 행정리,향남시범살구꽃마을풍림아이원,32000,84.8578,15,2008,2025,7,23,2025-07-23,2025-07,중개거래,개인,개인,41591,480
화성시,화성시,새솔동,송산신도시대방노블랜드리버스위트2차,55500,84.9692,17,2019,2025,7,28,2025-07-28,2025-07,중개거래,개인,개인,41591,11
화성시,화성시,향남읍 장짐리,장짐마을신성발안미소지움,27200,84.9866,12,2005,2025,7,12,2025-07-12,2025-07,중개거래,개인,개인,41591,409
화성시,화성시,남양읍 남양리,남양우림,24800,84.543,8,2001,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,415
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스1단지,40000,75.7994,15,2023,2025,7,25,2025-07-25,2025-07,직거래,개인,개인,41591,1574
화성시,화성시,남양읍 남양리,남양뉴타운양우내안애1차,38000,84.93,16,2016,2025,7,25,2025-07-25,2025-07,중개거래,개인,개인,41591,2299
화성시,화성시,향남읍 하길리,화성향남서봉마을사랑으로부영3단지,30000,60.4624,23,2015,2025,7,3,2025-07-03,2025-07,중개거래,개인,개인,41591,1464
화성시,화성시,향남읍 발안리,발안마을주공,19300,59.92,2,2003,2025,7,24,2025-07-24,2025-07,중개거래,법인,개인,41591,295
화성시,화성시,향남읍 발안리,발안마을주공,20800,59.92,6,2003,2025,7,22,2025-07-22,2025-07,중개거래,개인,개인,41591,295
화성시,화성시,새솔동,모아미래도에듀포레,64000,99.9937,6,2020,2025,7,22,2025-07-22,2025-07,중개거래,개인,개인,41591,27
화성시,화성시,남양읍 남양리,대광파인밸리,21000,59.65,5,2003,2025,7,5,2025-07-05,2025-07,중개거래,개인,개인,41591,2001
화성시,화성시,새솔동,송산신도시대방노블랜드더퍼스티지1차,56000,84.9556,15,2018,2025,7,18,2025-07-18,2025-07,중개거래,개인,개인,41591,14
화성시,화성시,향남읍 행정리,살구꽃마을대방노블랜드,40400,84.97,10,2008,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,485
화성시,화성시,향남읍 장짐리,장짐마을신성발안미소지움,23800,59.9563,13,2005,2025,7,16,2025-07-16,2025-07,중개거래,개인,개인,41591,409
화성시,화성시,새솔동,송산그린시티요진와이시티,55000,84.98,20,2018,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,16
화성시,화성시,향남읍 하길리,화성향남서봉마을사랑으로부영3단지,36000,84.9515,17,2015,2025,7,8,2025-07-08,2025-07,중개거래,개인,개인,41591,1464
화성시,화성시,향남읍 하길리,모아미래도에듀파크서봉마을4단지,46300,84.9915,9,2018,2025,7,15,2025-07-15,2025-07,중개거래,개인,개인,41591,1515
화성시,화성시,남양읍 무송리,금광포란재(남양읍 무송리),16100,81.1484,4,2005,2025,7,17,2025-07-17,2025-07,중개거래,개인,개인,41591,642
화성시,화성시,새솔동,모아미래도에듀포레,54000,84.9974,12,2020,2025,7,17,2025-07-17,2025-07,중개거래,개인,개인,41591,27
화성시,화성시,새솔동,더펠리체휴먼빌,53500,84.9699,5,2018,2025,7,10,2025-07-10,2025-07,중개거래,개인,개인,41591,23
화성시,화성시,남양읍 남양리,대광파인밸리,20000,59.65,8,2003,2025,7,15,2025-07-15,2025-07,직거래,개인,개인,41591,2001
화성시,화성시,새솔동,모아미래도에듀포레,54000,84.9974,19,2020,2025,7,15,2025-07-15,2025-07,중개거래,개인,개인,41591,27
화성시,화성시,향남읍 행정리,향남시범넓은들마을에일린의뜰,35400,84.9505,3,2008,2025,7,14,2025-07-14,2025-07,중개거래,개인,개인,41591,441
화성시,화성시,향남읍 행정리,살구꽃마을제일오투그란데,55500,118.0155,13,2008,2025,7,11,2025-07-11,2025-07,중개거래,개인,법인,41591,491
화성시,화성시,새솔동,송산신도시대방노블랜드더센트럴3차,63000,84.9692,9,2019,2025,7,16,2025-07-16,2025-07,중개거래,개인,개인,41591,13
화성시,화성시,향남읍 행정리,향남시범살구꽃마을풍림아이원,28800,84.8578,2,2008,2025,7,15,2025-07-15,2025-07,중개거래,개인,개인,41591,480
화성시,화성시,새솔동,송산그린시티5차NOBLELAND리버파크,61500,84.9983,7,2021,2025,7,15,2025-07-15,2025-07,중개거래,개인,개인,41591,6
화성시,화성시,향남읍 행정리,신영지웰,78000,151.1968,19,2008,2025,7,10,2025-07-10,2025-07,중개거래,개인,개인,41591,492
화성시,화성시,새솔동,송산신도시대방노블랜드리버스위트2차,52800,73.9706,18,2019,2025,7,15,2025-07-15,2025-07,중개거래,개인,개인,41591,11
화성시,화성시,향남읍 하길리,모아미래도에듀파크서봉마을4단지,40500,73.9805,18,2018,2025,7,8,2025-07-08,2025-07,중개거래,개인,개인,41591,1515
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),29500,84.494,12,2006,2025,7,10,2025-07-10,2025-07,중개거래,개인,개인,41591,305
화성시,화성시,남양읍 남양리,대광파인밸리,19000,59.65,1,2003,2025,7,12,2025-07-12,2025-07,중개거래,개인,개인,41591,2001
화성시,화성시,남양읍 남양리,대광파인밸리,25400,84.96,4,2003,2025,7,12,2025-07-12,2025-07,중개거래,개인,개인,41591,2001
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),27500,84.494,6,2006,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,305
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스2단지,37000,59.6621,9,2023,2025,7,7,2025-07-07,2025-07,중개거래,개인,개인,41591,1572
화성시,화성시,새솔동,더펠리체휴먼빌,47500,70.593,17,2018,2025,7,5,2025-07-05,2025-07,중개거래,개인,개인,41591,23
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스2단지,51800,84.8005,10,2023,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,1572
화성시,화성시,새솔동,송산그린시티5차NOBLELAND리버파크,61800,84.9983,13,2021,2025,7,11,2025-07-11,2025-07,중개거래,개인,개인,41591,6
화성시,화성시,남양읍 남양리,남양우림,17700,59.171,6,2001,2025,7,9,2025-07-09,2025-07,중개거래,개인,개인,41591,415
화성시,화성시,새솔동,더펠리체휴먼빌,48000,70.593,8,2018,2025,7,3,2025-07-03,2025-07,중개거래,개인,개인,41591,23
화성시,화성시,팔탄면 가재리,진우(팔탄면 가재리),13400,49.5,14,2002,2025,7,9,2025-07-09,2025-07,중개거래,개인,개인,41591,692-1
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스3단지,52800,84.8005,16,2023,2025,7,10,2025-07-10,2025-07,중개거래,개인,개인,41591,1573
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),29500,84.494,11,2006,2025,7,4,2025-07-04,2025-07,중개거래,개인,개인,41591,305
화성시,화성시,새솔동,더펠리체휴먼빌,48800,70.593,16,2018,2025,7,9,2025-07-09,2025-07,중개거래,개인,개인,41591,23
화성시,화성시,새솔동,송산신도시대방노블랜드더퍼스티지1차,61700,84.9914,24,2018,2025,7,9,2025-07-09,2025-07,중개거래,개인,개인,41591,14
화성시,화성시,새솔동,송산신도시대방노블랜드더퍼스티지1차,59000,84.9556,20,2018,2025,7,9,2025-07-09,2025-07,중개거래,개인,개인,41591,14
화성시,화성시,향남읍 장짐리,장짐마을신성발안미소지움,27200,84.9866,9,2005,2025,7,8,2025-07-08,2025-07,중개거래,개인,개인,41591,409
화성시,화성시,향남읍 행정리,향남시범살구꽃마을풍림아이원,33000,84.9878,8,2008,2025,7,7,2025-07-07,2025-07,중개거래,개인,개인,41591,480
화성시,화성시,팔탄면 가재리,진우(팔탄면 가재리),10000,39.6,17,2002,2025,7,8,2025-07-08,2025-07,중개거래,개인,법인,41591,692-1
화성시,화성시,남양읍 신남리,화성시청역서희스타힐스4차숲속마을,37800,75.8886,24,2023,2025,7,5,2025-07-05,2025-07,중개거래,개인,개인,41591,산96-8
화성시,화성시,팔탄면 가재리,진우(팔탄면 가재리),9600,39.6,14,2002,2025,7,8,2025-07-08,2025-07,중개거래,개인,개인,41591,692-1
화성시,화성시,장안면 사곡리,산호,15000,59.88,7,1996,2025,7,2,2025-07-02,2025-07,중개거래,개인,개인,41591,170
화성시,화성시,향남읍 행정리,향남시범넓은마을향남지웰2차,37000,84.843,8,2010,2025,7,7,2025-07-07,2025-07,중개거래,개인,개인,41591,440
화성시,화성시,새솔동,송산신도시대방노블랜드더센트럴3차,54300,73.9069,20,2019,2025,7,7,2025-07-07,2025-07,중개거래,개인,개인,41591,13
화성시,화성시,송산면 육일리,포도마을코스코밸리,24000,84.9468,5,2009,2025,7,7,2025-07-07,2025-07,중개거래,개인,개인,41591,726
화성시,화성시,향남읍 발안리,발안마을주공,22500,59.92,10,2003,2025,7,1,2025-07-01,2025-07,중개거래,개인,개인,41591,295
화성시,화성시,남양읍 남양리,시티프라디움2차아파트,35500,59.9888,3,2018,2025,7,5,2025-07-05,2025-07,중개거래,개인,개인,41591,2249
화성시,화성시,남양읍 신남리,대광파인밸리골드,25500,84.305,2,2004,2025,7,7,2025-07-07,2025-07,중개거래,개인,개인,41591,1563
화성시,화성시,남양읍 남양리,대광파인밸리,21000,59.65,6,2003,2025,7,5,2025-07-05,2025-07,중개거래,개인,개인,41591,2001
화성시,화성시,남양읍 남양리,대광파인밸리,26300,84.96,16,2003,2025,7,4,2025-07-04,2025-07,중개거래,개인,개인,41591,2001
화성시,화성시,새솔동,송산신도시대방노블랜드더퍼스티지1차,61700,84.9914,24,2018,2025,7,2,2025-07-02,2025-07,중개거래,개인,개인,41591,14
화성시,화성시,새솔동,모아미래도에듀포레,50000,84.9974,5,2020,2025,7,4,2025-07-04,2025-07,중개거래,개인,개인,41591,27
화성시,화성시,새솔동,송산그린시티이지더원레이크뷰아파트,52500,77.6278,16,2018,2025,7,4,2025-07-04,2025-07,중개거래,개인,개인,41591,18
화성시,화성시,남양읍 남양리,대광파인밸리,19900,59.65,7,2003,2025,7,4,2025-07-04,2025-07,중개거래,개인,개인,41591,2001
화성시,화성시,새솔동,모아미래도에듀포레,52800,84.9974,8,2020,2025,7,3,2025-07-03,2025-07,중개거래,개인,개인,41591,27
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),25500,73.611,10,2006,2025,7,1,2025-07-01,2025-07,중개거래,개인,개인,41591,305
화성시,화성시,향남읍 하길리,서봉마을모아엘가,45800,84.8896,7,2015,2025,7,2,2025-07-02,2025-07,중개거래,개인,개인,41591,1473
화성시,화성시,장안면 사곡리,산호,15300,59.88,7,1996,2025,7,1,2025-07-01,2025-07,중개거래,개인,개인,41591,170
화성시,화성시,새솔동,송산그린시티요진와이시티,50700,70.99,4,2018,2025,7,1,2025-07-01,2025-07,중개거래,개인,개인,41591,16
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스2단지,44000,75.7994,19,2023,2025,7,1,2025-07-01,2025-07,중개거래,개인,개인,41591,1572
화성시,화성시,남양읍 남양리,남양우림,26500,84.327,11,2001,2025,8,1,2025-08-01,2025-08,중개거래,개인,개인,41591,415
화성시,화성시,남양읍 남양리,화성남양시티프라디움3차아파트,42300,82.1672,14,2019,2025,8,4,2025-08-04,2025-08,중개거래,개인,개인,41591,2251
화성시,화성시,남양읍 남양리,동광뷰엘,41500,80.0082,8,2018,2025,8,17,2025-08-17,2025-08,중개거래,개인,개인,41591,2235
화성시,화성시,남양읍 남양리,남양우림필유아파트,33500,84.861,4,2009,2025,8,23,2025-08-23,2025-08,중개거래,개인,개인,41591,2047
화성시,화성시,남양읍 남양리,화성남양시티프라디움3차아파트,41500,82.1672,11,2019,2025,8,27,2025-08-27,2025-08,중개거래,개인,개인,41591,2251
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),24500,73.611,7,2006,2025,8,23,2025-08-23,2025-08,중개거래,개인,개인,41591,305
화성시,화성시,남양읍 남양리,대광파인밸리,26700,84.96,4,2003,2025,8,26,2025-08-26,2025-08,중개거래,개인,개인,41591,2001
화성시,화성시,송산면 육일리,포도마을코스코밸리,26500,84.9468,15,2009,2025,8,25,2025-08-25,2025-08,직거래,개인,개인,41591,726
화성시,화성시,남양읍 남양리,남양우림,16000,59.301,1,2001,2025,8,28,2025-08-28,2025-08,중개거래,법인,개인,41591,415
화성시,화성시,남양읍 남양리,남양우림,17700,59.301,9,2001,2025,8,22,2025-08-22,2025-08,중개거래,개인,개인,41591,415
화성시,화성시,새솔동,송산그린시티반도유보라아이비파크,50000,84.9585,2,2018,2025,8,11,2025-08-11,2025-08,중개거래,개인,개인,41591,22
화성시,화성시,새솔동,송산그린시티반도유보라아이비파크,49800,84.7916,15,2018,2025,8,19,2025-08-19,2025-08,중개거래,개인,개인,41591,22
화성시,화성시,남양읍 남양리,남양뉴타운양우내안애1차,38000,84.9654,20,2016,2025,8,29,2025-08-29,2025-08,중개거래,개인,개인,41591,2299
화성시,화성시,새솔동,모아미래도에듀포레,50700,84.9974,5,2020,2025,8,26,2025-08-26,2025-08,중개거래,개인,개인,41591,27
화성시,화성시,남양읍 남양리,남양우림,18600,59.301,5,2001,2025,8,23,2025-08-23,2025-08,중개거래,개인,개인,41591,415
화성시,화성시,향남읍 행정리,향남시범넓은마을향남지웰2차,36000,84.932,5,2010,2025,8,28,2025-08-28,2025-08,중개거래,개인,개인,41591,440
화성시,화성시,향남읍 하길리,화성향남서봉마을사랑으로부영3단지,34000,84.9933,1,2015,2025,8,26,2025-08-26,2025-08,중개거래,개인,개인,41591,1464
화성시,화성시,팔탄면 가재리,진우(팔탄면 가재리),13250,49.5,9,2002,2025,8,31,2025-08-31,2025-08,중개거래,개인,개인,41591,692-1
화성시,화성시,남양읍 남양리,시티프라디움2차아파트,37000,59.9888,11,2018,2025,8,5,2025-08-05,2025-08,중개거래,개인,개인,41591,2249
화성시,화성시,새솔동,송산신도시대방노블랜드더센트럴3차,61000,84.9644,13,2019,2025,8,27,2025-08-27,2025-08,중개거래,개인,개인,41591,13
화성시,화성시,남양읍 남양리,e편한세상남양뉴타운,50000,84.9709,15,2022,2025,8,27,2025-08-27,2025-08,중개거래,개인,개인,41591,2195
화성시,화성시,향남읍 행정리,화성향남시범복사꽃마을한국아델리,33700,84.956,14,2008,2025,8,30,2025-08-30,2025-08,중개거래,개인,개인,41591,479
화성시,화성시,남양읍 남양리,대광파인밸리,21000,59.65,3,2003,2025,8,27,2025-08-27,2025-08,중개거래,개인,개인,41591,2001
화성시,화성시,남양읍 남양리,대광파인밸리,23000,59.65,18,2003,2025,8,9,2025-08-09,2025-08,중개거래,개인,개인,41591,2001
화성시,화성시,남양읍 남양리,화성남양뉴타운리젠시빌란트,50000,94.3147,8,2023,2025,8,2,2025-08-02,2025-08,중개거래,개인,개인,41591,2310
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스3단지,43500,75.7503,20,2023,2025,8,28,2025-08-28,2025-08,중개거래,개인,개인,41591,1573
화성시,화성시,우정읍 조암리,금광포란재(우정읍 조암리),10900,50.82,4,2000,2025,8,18,2025-08-18,2025-08,중개거래,개인,개인,41591,484-1
화성시,화성시,우정읍 조암리,기산,12000,59.94,5,1996,2025,8,28,2025-08-28,2025-08,직거래,개인,개인,41591,363
화성시,화성시,우정읍 조암리,금광포란재(우정읍 조암리),16800,59.94,10,2000,2025,8,26,2025-08-26,2025-08,중개거래,개인,개인,41591,484-1
화성시,화성시,향남읍 행정리,향남시범넓은들마을에일린의뜰,37800,84.9505,9,2008,2025,8,13,2025-08-13,2025-08,중개거래,개인,개인,41591,441
화성시,화성시,새솔동,송산그린시티반도유보라아이비파크,50000,84.7916,3,2018,2025,8,26,2025-08-26,2025-08,중개거래,개인,개인,41591,22
화성시,화성시,향남읍 발안리,발안마을주공,17900,51.74,2,2003,2025,8,25,2025-08-25,2025-08,중개거래,개인,개인,41591,295
화성시,화성시,남양읍 남양리,대광파인밸리,24700,84.96,13,2003,2025,8,18,2025-08-18,2025-08,중개거래,개인,개인,41591,2001
화성시,화성시,남양읍 신남리,화성시청역센트럴파크스타힐스1단지,34500,59.7373,8,2023,2025,8,17,2025-08-17,2025-08,중개거래,개인,개인,41591,1574
화성시,화성시,새솔동,송산그린시티6차NOBLELAND스타빌리지,60000,84.9894,17,2021,2025,8,20,2025-08-20,2025-08,직거래,개인,개인,41591,5
화성시,화성시,새솔동,송산신도시대방노블랜드더퍼스티지1차,53800,84.9914,23,2018,2025,8,23,2025-08-23,2025-08,중개거래,개인,개인,41591,14
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),25800,73.611,14,2006,2025,8,9,2025-08-09,2025-08,중개거래,개인,개인,41591,305
화성시,화성시,향남읍 발안리,발안마을주공,20250,59.92,3,2003,2025,8,23,2025-08-23,2025-08,중개거래,개인,개인,41591,295
화성시,화성시,남양읍 남양리,남양아이파크,31500,84.9037,4,2009,2025,8,22,2025-08-22,2025-08,직거래,개인,개인,41591,2048
화성시,화성시,팔탄면 가재리,진우(팔탄면 가재리),13500,49.5,10,2002,2025,8,24,2025-08-24,2025-08,중개거래,개인,개인,41591,692-1
화성시,화성시,향남읍 행정리,화성향남시범복사꽃마을상록하늘채아파,37000,84.8478,12,2009,2025,8,16,2025-08-16,2025-08,중개거래,개인,개인,41591,475
화성시,화성시,남양읍 무송리,금광포란재(남양읍 무송리),16900,81.1484,8,2005,2025,8,23,2025-08-23,2025-08,중개거래,개인,개인,41591,642
화성시,화성시,향남읍 발안리,발안마을주공,20600,59.92,14,2003,2025,8,13,2025-08-13,2025-08,중개거래,개인,개인,41591,295
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),30000,84.494,8,2006,2025,8,14,2025-08-14,2025-08,중개거래,개인,개인,41591,305
화성시,화성시,남양읍 남양리,양우내안애2차에듀타운아파트,39000,74.258,15,2017,2025,8,19,2025-08-19,2025-08,중개거래,개인,개인,41591,2300
화성시,화성시,남양읍 남양리,화성남양뉴타운리젠시빌란트,47000,94.3147,8,2023,2025,8,1,2025-08-01,2025-08,중개거래,개인,개인,41591,2310
화성시,화성시,남양읍 남양리,남양뉴타운양우내안애1차,37800,84.93,20,2016,2025,8,17,2025-08-17,2025-08,중개거래,개인,개인,41591,2299
화성시,화성시,남양읍 남양리,화성남양시티프라디움3차아파트,42000,82.0808,6,2019,2025,8,18,2025-08-18,2025-08,중개거래,개인,개인,41591,2251
화성시,화성시,새솔동,송산그린시티5차NOBLELAND리버파크,82500,84.9983,20,2021,2025,8,19,2025-08-19,2025-08,중개거래,개인,개인,41591,6
화성시,화성시,남양읍 남양리,푸르뫼금강에스쁘아,20700,82.692,9,2004,2025,8,17,2025-08-17,2025-08,중개거래,개인,개인,41591,2005
화성시,화성시,새솔동,세영리첼에듀파크,50500,84.8862,3,2019,2025,8,18,2025-08-18,2025-08,중개거래,개인,개인,41591,26
화성시,화성시,새솔동,송산신도시대방노블랜드더센트럴3차,60000,84.9191,24,2019,2025,8,13,2025-08-13,2025-08,중개거래,개인,개인,41591,13
화성시,화성시,향남읍 하길리,화성향남서봉마을사랑으로부영3단지,35000,84.9515,8,2015,2025,8,18,2025-08-18,2025-08,중개거래,개인,개인,41591,1464
화성시,화성시,향남읍 행정리,향남시범살구꽃마을풍림아이원,33400,84.8578,5,2008,2025,8,17,2025-08-17,2025-08,중개거래,개인,개인,41591,480
화성시,화성시,새솔동,송산그린시티이지더원레이크뷰아파트,53000,77.6278,9,2018,2025,8,17,2025-08-17,2025-08,중개거래,개인,개인,41591,18
화성시,화성시,남양읍 남양리,남양뉴타운양우내안애1차,38500,84.93,21,2016,2025,8,16,2025-08-16,2025-08,중개거래,개인,개인,41591,2299
화성시,화성시,남양읍 남양리,화성남양시티프라디움3차아파트,42000,82.0808,12,2019,2025,8,8,2025-08-08,2025-08,중개거래,개인,개인,41591,2251
화성시,화성시,새솔동,송산신도시대방노블랜드더센트럴3차,54300,73.9706,15,2019,2025,8,15,2025-08-15,2025-08,중개거래,개인,개인,41591,13
화성시,화성시,향남읍 행정리,향남시범넓은마을향남지웰2차,36800,84.843,10,2010,2025,8,8,2025-08-08,2025-08,중개거래,개인,개인,41591,440
화성시,화성시,남양읍 신남리,화성시청역서희스타힐스4차숲속마을,32000,75.8668,11,2023,2025,8,14,2025-08-14,2025-08,직거래,개인,개인,41591,산96-8
화성시,화성시,향남읍 행정리,살구꽃마을제일오투그란데,53000,118.0155,13,2008,2025,8,11,2025-08-11,2025-08,중개거래,개인,개인,41591,491
화성시,화성시,남양읍 남양리,남양우림,17600,59.171,7,2001,2025,8,4,2025-08-04,2025-08,중개거래,개인,개인,41591,415
화성시,화성시,남양읍 남양리,대광파인밸리,22500,59.65,13,2003,2025,8,9,2025-08-09,2025-08,중개거래,개인,개인,41591,2001
화성시,화성시,향남읍 발안리,발안마을주공,18300,51.74,13,2003,2025,8,9,2025-08-09,2025-08,중개거래,개인,개인,41591,295
화성시,화성시,새솔동,송산그린시티요진와이시티,55800,84.93,19,2018,2025,8,11,2025-08-11,2025-08,중개거래,개인,개인,41591,16
화성시,화성시,향남읍 발안리,발안마을주공,20400,51.74,11,2003,2025,8,9,2025-08-09,2025-08,중개거래,개인,개인,41591,295
화성시,화성시,새솔동,송산그린시티반도유보라아이비파크,50400,84.9585,4,2018,2025,8,7,2025-08-07,2025-08,중개거래,개인,개인,41591,22
화성시,화성시,남양읍 남양리,시화아파트,14500,84.96,3,1991,2025,8,9,2025-08-09,2025-08,중개거래,개인,개인,41591,632-2
화성시,화성시,새솔동,송산신도시대방노블랜드더센트럴3차,59000,84.9644,1,2019,2025,8,5,2025-08-05,2025-08,직거래,개인,개인,41591,13
화성시,화성시,향남읍 발안리,우림필유(향남읍 발안리),27000,73.611,10,2006,2025,8,7,2025-08-07,2025-08,중개거래,개인,개인,41591,305
화성시,화성시,남양읍 남양리,화성남양시티프라디움4차,40500,84.9764,9,2023,2025,8,9,2025-08-09,2025-08,중개거래,개인,개인,41591,2191
